Id,Probability
31984,0.017384574
31985,0.020407539
31986,0.014969661
31987,0.029436076
31988,0.0119939335
31989,0.029851409
31990,0.050514087
31991,0.036424175
31992,0.015170102
31993,0.021625353
31994,0.02902548
31995,0.017745225
31996,0.027376113
31997,0.09325219
31998,0.02630351
31999,0.020742314
32000,0.009111256
32001,0.021948222
32002,0.050517816
32003,0.09840057
32004,0.048542473
32005,0.04006994
32006,0.013581038
32007,0.019980514
32008,0.07655106
32009,0.07893792
32010,0.02193492
32011,0.033028502
32012,0.68572897
32013,0.0154921515
32014,0.03399836
32015,0.0101430565
32016,0.15472095
32017,0.09412597
32018,0.063558735
32019,0.012550421
32020,0.021312525
32021,0.027626935
32022,0.07309588
32023,0.4373431
32024,0.0638355
32025,0.019065885
32026,0.0493738
32027,0.08373281
32028,0.08386988
32029,0.017782355
32030,0.016075753
32031,0.015500416
32032,0.010230484
32033,0.018450141
32034,0.024102462
32035,0.2238877
32036,0.047486596
32037,0.087888636
32038,0.011824158
32039,0.012671045
32040,0.1416711
32041,0.08852349
32042,0.4817094
32043,0.010221459
32044,0.013861385
32045,0.32086527
32046,0.010245657
32047,0.025758434
32048,0.010444386
32049,0.024191312
32050,0.06307469
32051,0.065636046
32052,0.07533938
32053,0.053048372
32054,0.03426722
32055,0.027497046
32056,0.05594372
32057,0.023028465
32058,0.050234426
32059,0.035737496
32060,0.017257895
32061,0.018706793
32062,0.23927827
32063,0.018045636
32064,0.026255555
32065,0.021623189
32066,0.06401489
32067,0.010748023
32068,0.020066889
32069,0.011233857
32070,0.08972381
32071,0.32781273
32072,0.10285462
32073,0.10103547
32074,0.01486392
32075,0.030578095
32076,0.027827924
32077,0.019645272
32078,0.036356896
32079,0.03442757
32080,0.19214241
32081,0.017520716
32082,0.055558834
32083,0.026008088
32084,0.19706233
32085,0.027019754
32086,0.18792146
32087,0.056599032
32088,0.019914996
32089,0.36576423
32090,0.020133223
32091,0.14377883
32092,0.018321844
32093,0.4208504
32094,0.3524104
32095,0.048280247
32096,0.0095537305
32097,0.060345918
32098,0.02871249
32099,0.036234457
32100,0.015272742
32101,0.066202976
32102,0.014272338
32103,0.017943803
32104,0.023277095
32105,0.0101430565
32106,0.07270616
32107,0.026034446
32108,0.45059595
32109,0.08476525
32110,0.03189024
32111,0.012696932
32112,0.040605437
32113,0.026130587
32114,0.056591477
32115,0.013199938
32116,0.09412435
32117,0.010264397
32118,0.009290379
32119,0.016873896
32120,0.06552585
32121,0.033473067
32122,0.024113411
32123,0.022648185
32124,0.10114947
32125,0.021314982
32126,0.079779826
32127,0.13992234
32128,0.022856254
32129,0.01955051
32130,0.021642819
32131,0.022452353
32132,0.09659208
32133,0.06865797
32134,0.009898638
32135,0.011740434
32136,0.022782803
32137,0.021219462
32138,0.010900214
32139,0.03956409
32140,0.022992603
32141,0.035471465
32142,0.030674044
32143,0.1320973
32144,0.0100636445
32145,0.020379527
32146,0.048411395
32147,0.10033939
32148,0.05558733
32149,0.06787542
32150,0.016034931
32151,0.012635873
32152,0.12425188
32153,0.17502336
32154,0.0428922
32155,0.018366067
32156,0.041985743
32157,0.008863439
32158,0.024752023
32159,0.06715287
32160,0.07245318
32161,0.049328085
32162,0.037616603
32163,0.4337363
32164,0.25179046
32165,0.19172071
32166,0.03635535
32167,0.15759172
32168,0.019640042
32169,0.036049444
32170,0.033431657
32171,0.033044588
32172,0.015939401
32173,0.07437204
32174,0.014544967
32175,0.19294415
32176,0.17762242
32177,0.014844872
32178,0.5918606
32179,0.032196715
32180,0.49878377
32181,0.029261531
32182,0.046286035
32183,0.41332012
32184,0.23325959
32185,0.07584137
32186,0.13268088
32187,0.010221459
32188,0.04333395
32189,0.022084946
32190,0.020344505
32191,0.035503644
32192,0.08340814
32193,0.016802788
32194,0.09891933
32195,0.021203823
32196,0.011020293
32197,0.016147396
32198,0.01661222
32199,0.046529323
32200,0.05657503
32201,0.04164454
32202,0.015716398
32203,0.07399295
32204,0.10459715
32205,0.020366475
32206,0.043791093
32207,0.014897936
32208,0.056150157
32209,0.08918471
32210,0.020630866
32211,0.02529713
32212,0.011047616
32213,0.060808294
32214,0.08736842
32215,0.010098997
32216,0.015957251
32217,0.009898638
32218,0.011096119
32219,0.009829707
32220,0.013136642
32221,0.022907337
32222,0.022425352
32223,0.079829074
32224,0.0138231395
32225,0.015323606
32226,0.028841123
32227,0.009874213
32228,0.014512531
32229,0.09421214
32230,0.124040425
32231,0.0173921
32232,0.10469842
32233,0.01207541
32234,0.021886228
32235,0.019155368
32236,0.017363831
32237,0.021970138
32238,0.02796655
32239,0.043764696
32240,0.045921773
32241,0.075544104
32242,0.06928591
32243,0.016835796
32244,0.023263253
32245,0.032322757
32246,0.08891732
32247,0.013113949
32248,0.027499426
32249,0.07121332
32250,0.018053707
32251,0.017185558
32252,0.039064094
32253,0.011668331
32254,0.16387083
32255,0.071512625
32256,0.11646346
32257,0.02581927
32258,0.017615922
32259,0.033785615
32260,0.07518807
32261,0.01257851
32262,0.026741333
32263,0.0185339
32264,0.30624714
32265,0.0478992
32266,0.03239237
32267,0.047089513
32268,0.08570477
32269,0.011969509
32270,0.011641895
32271,0.021375256
32272,0.027680015
32273,0.027192663
32274,0.056672994
32275,0.014683985
32276,0.021959756
32277,0.025617903
32278,0.04743072
32279,0.04575835
32280,0.02249555
32281,0.15448262
32282,0.041833453
32283,0.08915105
32284,0.018409772
32285,0.07712243
32286,0.020478519
32287,0.083370805
32288,0.02678331
32289,0.014767512
32290,0.20639886
32291,0.030016001
32292,0.06906874
32293,0.014494382
32294,0.025988165
32295,0.031063868
32296,0.01765464
32297,0.022604631
32298,0.038204424
32299,0.3909495
32300,0.0826741
32301,0.116402365
32302,0.016495537
32303,0.042650685
32304,0.0880424
32305,0.026066624
32306,0.22327837
32307,0.009999867
32308,0.011490322
32309,0.09242817
32310,0.081852354
32311,0.011615117
32312,0.081351735
32313,0.4781054
32314,0.030445306
32315,0.034421157
32316,0.47132805
32317,0.04346201
32318,0.041677237
32319,0.028402612
32320,0.03708982
32321,0.090254486
32322,0.032970186
32323,0.01157109
32324,0.013174175
32325,0.042443268
32326,0.02792623
32327,0.013727833
32328,0.016959382
32329,0.013106522
32330,0.2084105
32331,0.012972127
32332,0.01049123
32333,0.04637596
32334,0.02147914
32335,0.010170613
32336,0.05252278
32337,0.011906206
32338,0.021058641
32339,0.09154105
32340,0.021729844
32341,0.044127956
32342,0.07399295
32343,0.017753046
32344,0.012259196
32345,0.035485417
32346,0.025717124
32347,0.028540866
32348,0.016268492
32349,0.0113112265
32350,0.110986434
32351,0.016001668
32352,0.05905896
32353,0.0104737645
32354,0.011918913
32355,0.028915508
32356,0.029759366
32357,0.026341604
32358,0.036908064
32359,0.06574068
32360,0.018862054
32361,0.025481105
32362,0.02073995
32363,0.023777798
32364,0.08141377
32365,0.034424342
32366,0.04379984
32367,0.02786503
32368,0.016825207
32369,0.39616752
32370,0.022087418
32371,0.018584149
32372,0.12736686
32373,0.035517443
32374,0.030329796
32375,0.12782975
32376,0.024773154
32377,0.015275088
32378,0.009104951
32379,0.011506467
32380,0.018624194
32381,0.016358064
32382,0.017503915
32383,0.020347048
32384,0.06917758
32385,0.017624341
32386,0.09304668
32387,0.022889538
32388,0.09392109
32389,0.013192878
32390,0.023962531
32391,0.03069604
32392,0.02570287
32393,0.021465864
32394,0.049653176
32395,0.0526705
32396,0.5043021
32397,0.07183377
32398,0.029780637
32399,0.010010191
32400,0.21141358
32401,0.024816073
32402,0.017107297
32403,0.012313898
32404,0.019650793
32405,0.016134968
32406,0.018722765
32407,0.022452982
32408,0.024639877
32409,0.03283735
32410,0.019892996
32411,0.5973777
32412,0.042995412
32413,0.27659875
32414,0.0136786075
32415,0.024946632
32416,0.025482915
32417,0.038926333
32418,0.010377172
32419,0.02567019
32420,0.016346997
32421,0.04661499
32422,0.15637939
32423,0.052883416
32424,0.010090249
32425,0.024252746
32426,0.017093608
32427,0.01643287
32428,0.13353334
32429,0.011729313
32430,0.07306576
32431,0.016306203
32432,0.021159483
32433,0.013091038
32434,0.010726329
32435,0.011426814
32436,0.014437163
32437,0.013572915
32438,0.025294406
32439,0.037941758
32440,0.02579906
32441,0.043915257
32442,0.023579964
32443,0.039869867
32444,0.03255502
32445,0.019533005
32446,0.068557255
32447,0.041638087
32448,0.063790016
32449,0.015091591
32450,0.010440695
32451,0.12145974
32452,0.011359807
32453,0.029923573
32454,0.044698916
32455,0.009874213
32456,0.05626038
32457,0.014353299
32458,0.009592789
32459,0.030165102
32460,0.017281508
32461,0.029195946
32462,0.02232833
32463,0.012504917
32464,0.012549825
32465,0.025670176
32466,0.042755235
32467,0.010752805
32468,0.030845627
32469,0.01336235
32470,0.1274331
32471,0.029480224
32472,0.023837343
32473,0.10423345
32474,0.098475106
32475,0.018409543
32476,0.050676934
32477,0.01358514
32478,0.05887245
32479,0.019266313
32480,0.011368272
32481,0.009940233
32482,0.11258838
32483,0.03553233
32484,0.0134727685
32485,0.032073982
32486,0.096235484
32487,0.051692884
32488,0.014778228
32489,0.019752024
32490,0.0514195
32491,0.011468494
32492,0.026445603
32493,0.09502704
32494,0.04568393
32495,0.027200107
32496,0.028451512
32497,0.02488893
32498,0.2582924
32499,0.018096073
32500,0.013461459
32501,0.042540174
32502,0.047364153
32503,0.034236204
32504,0.028727274
32505,0.015735375
32506,0.020816568
32507,0.4238817
32508,0.049595587
32509,0.10248204
32510,0.058778018
32511,0.048873935
32512,0.011908535
32513,0.014179416
32514,0.015500546
32515,0.022762008
32516,0.08283675
32517,0.26150924
32518,0.047464922
32519,0.26040965
32520,0.19190048
32521,0.043647002
32522,0.1072687
32523,0.012039336
32524,0.020754177
32525,0.09294151
32526,0.01855645
32527,0.084469005
32528,0.015107355
32529,0.099742286
32530,0.031745516
32531,0.013838377
32532,0.063172914
32533,0.014676138
32534,0.022604065
32535,0.053170368
32536,0.50110334
32537,0.071074516
32538,0.01056332
32539,0.019233556
32540,0.014031298
32541,0.036301747
32542,0.06392678
32543,0.41653615
32544,0.019672224
32545,0.1467614
32546,0.04041497
32547,0.02645217
32548,0.059993926
32549,0.10374164
32550,0.39431044
32551,0.0173145
32552,0.019308325
32553,0.015639303
32554,0.019825872
32555,0.021702325
32556,0.022775456
32557,0.023150207
32558,0.06952498
32559,0.04564758
32560,0.032286804
32561,0.009254818
32562,0.04144006
32563,0.14892301
32564,0.033185367
32565,0.072208524
32566,0.847772
32567,0.060275197
32568,0.029359741
32569,0.018442513
32570,0.014745666
32571,0.031748492
32572,0.021251027
32573,0.055404756
32574,0.022067394
32575,0.012335381
32576,0.107511535
32577,0.6953352
32578,0.08069837
32579,0.018134562
32580,0.017635234
32581,0.07258241
32582,0.4246333
32583,0.0256892
32584,0.07549177
32585,0.06612334
32586,0.02006003
32587,0.1538547
32588,0.033950385
32589,0.06283879
32590,0.031473506
32591,0.013796084
32592,0.037536137
32593,0.06455255
32594,0.028187752
32595,0.055936612
32596,0.09153156
32597,0.015858952
32598,0.06918214
32599,0.02162664
32600,0.0109926695
32601,0.015537863
32602,0.11330911
32603,0.044123933
32604,0.020674117
32605,0.12930693
32606,0.025870634
32607,0.024436489
32608,0.017936619
32609,0.010686738
32610,0.027941162
32611,0.14711654
32612,0.048364975
32613,0.3517157
32614,0.017942064
32615,0.017365841
32616,0.02204063
32617,0.08739988
32618,0.020621065
32619,0.06274546
32620,0.021810832
32621,0.3795575
32622,0.06302296
32623,0.0285963
32624,0.019372292
32625,0.04479555
32626,0.31852293
32627,0.09293091
32628,0.01687036
32629,0.057835404
32630,0.023387287
32631,0.01604449
32632,0.0339264
32633,0.014225388
32634,0.017870275
32635,0.018860353
32636,0.011011971
32637,0.03600623
32638,0.023260929
32639,0.019369109
32640,0.012205907
32641,0.0425434
32642,0.059822626
32643,0.011237867
32644,0.034214422
32645,0.018802144
32646,0.094836
32647,0.024062498
32648,0.15865228
32649,0.021081613
32650,0.021491945
32651,0.19912706
32652,0.0325161
32653,0.022523237
32654,0.03753661
32655,0.0112807965
32656,0.034045734
32657,0.016969847
32658,0.028409071
32659,0.053757265
32660,0.053457372
32661,0.04098949
32662,0.01081225
32663,0.026022073
32664,0.010765183
32665,0.011697264
32666,0.033147182
32667,0.012885182
32668,0.08462484
32669,0.026919784
32670,0.021161346
32671,0.023102917
32672,0.017367184
32673,0.09023092
32674,0.024336452
32675,0.021078784
32676,0.06845743
32677,0.042307954
32678,0.02574753
32679,0.0180345
32680,0.044815112
32681,0.03766194
32682,0.013136642
32683,0.024491932
32684,0.012509534
32685,0.042710744
32686,0.024392264
32687,0.019151557
32688,0.027225727
32689,0.11176835
32690,0.042201933
32691,0.0110354265
32692,0.013970087
32693,0.013674621
32694,0.22771947
32695,0.021091146
32696,0.02761138
32697,0.013274156
32698,0.05754467
32699,0.66461253
32700,0.02297723
32701,0.16530898
32702,0.08737331
32703,0.039727762
32704,0.018827267
32705,0.021274481
32706,0.018890731
32707,0.016523605
32708,0.022858188
32709,0.019241862
32710,0.030540733
32711,0.012310813
32712,0.015425754
32713,0.012421527
32714,0.032498278
32715,0.0133000435
32716,0.09455047
32717,0.024136502
32718,0.028282735
32719,0.03092784
32720,0.01687483
32721,0.07071768
32722,0.14485925
32723,0.020477682
32724,0.05772872
32725,0.015479256
32726,0.10413252
32727,0.30144566
32728,0.206794
32729,0.0362786
32730,0.025509058
32731,0.013907806
32732,0.06472372
32733,0.025533177
32734,0.0122193275
32735,0.0332023
32736,0.03308639
32737,0.013473991
32738,0.028709512
32739,0.016564552
32740,0.009740096
32741,0.01617893
32742,0.018988173
32743,0.118014015
32744,0.023466028
32745,0.013713487
32746,0.038178425
32747,0.6639878
32748,0.024310298
32749,0.011426814
32750,0.023910834
32751,0.07760185
32752,0.5299668
32753,0.018050332
32754,0.017824974
32755,0.012378147
32756,0.012730551
32757,0.010954332
32758,0.051171962
32759,0.106809445
32760,0.014402729
32761,0.017794445
32762,0.06195856
32763,0.02727844
32764,0.029142959
32765,0.011657301
32766,0.022769662
32767,0.020497514
32768,0.016949058
32769,0.010668855
32770,0.030039849
32771,0.06634836
32772,0.021689344
32773,0.017353509
32774,0.024151307
32775,0.017266946
32776,0.050482642
32777,0.012615241
32778,0.06863416
32779,0.6674875
32780,0.03226958
32781,0.022743247
32782,0.04271353
32783,0.031884927
32784,0.09165945
32785,0.014155993
32786,0.0797376
32787,0.7353283
32788,0.023960968
32789,0.20328254
32790,0.0094941715
32791,0.055253595
32792,0.031989112
32793,0.018901283
32794,0.011381458
32795,0.19379021
32796,0.034957282
32797,0.053270284
32798,0.07527899
32799,0.016186219
32800,0.26469535
32801,0.100555114
32802,0.0664323
32803,0.4588714
32804,0.07587031
32805,0.018737813
32806,0.030712156
32807,0.25328282
32808,0.052285414
32809,0.02962518
32810,0.0151790595
32811,0.024685368
32812,0.24388936
32813,0.015892716
32814,0.052076276
32815,0.02468233
32816,0.022866592
32817,0.09531763
32818,0.017215407
32819,0.19439864
32820,0.013216166
32821,0.012918284
32822,0.067599796
32823,0.011808418
32824,0.026444996
32825,0.044609684
32826,0.025370015
32827,0.016857514
32828,0.034984574
32829,0.09731261
32830,0.11375482
32831,0.06343446
32832,0.013707806
32833,0.01769244
32834,0.34430102
32835,0.021698488
32836,0.01171981
32837,0.017966175
32838,0.009949013
32839,0.041370127
32840,0.14538698
32841,0.028761508
32842,0.07895818
32843,0.027596848
32844,0.02751315
32845,0.015825074
32846,0.02680843
32847,0.3141078
32848,0.08097251
32849,0.02292514
32850,0.14055225
32851,0.026350398
32852,0.027419824
32853,0.015026402
32854,0.023091942
32855,0.14369404
32856,0.009949013
32857,0.06532871
32858,0.020753529
32859,0.03855691
32860,0.047694813
32861,0.015091746
32862,0.14236341
32863,0.01853469
32864,0.11231868
32865,0.031549335
32866,0.015511889
32867,0.028942915
32868,0.021200286
32869,0.026145916
32870,0.037940565
32871,0.03857912
32872,0.45769542
32873,0.11132265
32874,0.013402512
32875,0.07590762
32876,0.07150249
32877,0.012500066
32878,0.014970426
32879,0.022026157
32880,0.07275939
32881,0.0139360195
32882,0.010746841
32883,0.19427554
32884,0.040713053
32885,0.025431758
32886,0.031092111
32887,0.009993189
32888,0.029913926
32889,0.045544274
32890,0.2220418
32891,0.01831042
32892,0.04077005
32893,0.029685328
32894,0.02372014
32895,0.5772033
32896,0.040303737
32897,0.012470372
32898,0.016712366
32899,0.2947319
32900,0.026742414
32901,0.04318236
32902,0.05560975
32903,0.019428158
32904,0.012789236
32905,0.017728733
32906,0.08323555
32907,0.011309615
32908,0.05084258
32909,0.095495395
32910,0.19475754
32911,0.03230975
32912,0.015589523
32913,0.014095386
32914,0.030797333
32915,0.61287093
32916,0.018461
32917,0.013677771
32918,0.028723111
32919,0.031037878
32920,0.019577084
32921,0.06073344
32922,0.6238164
32923,0.010332832
32924,0.0584996
32925,0.018902095
32926,0.15434165
32927,0.07989818
32928,0.12817869
32929,0.033439808
32930,0.028410587
32931,0.08325035
32932,0.027670328
32933,0.011594083
32934,0.18564343
32935,0.02629564
32936,0.01328119
32937,0.117170826
32938,0.02447724
32939,0.029712837
32940,0.030640608
32941,0.012887081
32942,0.026513627
32943,0.017550725
32944,0.019431597
32945,0.085316144
32946,0.026896331
32947,0.019217359
32948,0.14170064
32949,0.027560838
32950,0.25699025
32951,0.010827336
32952,0.022166362
32953,0.5942445
32954,0.028160635
32955,0.020048607
32956,0.037126802
32957,0.02962884
32958,0.11959525
32959,0.057684436
32960,0.5446502
32961,0.01678427
32962,0.022947093
32963,0.025968742
32964,0.27829137
32965,0.013376635
32966,0.07015328
32967,0.03080858
32968,0.034030676
32969,0.16510057
32970,0.019309333
32971,0.11599609
32972,0.025935618
32973,0.2686592
32974,0.021518368
32975,0.027400324
32976,0.24741332
32977,0.026921472
32978,0.07056818
32979,0.06292943
32980,0.026276626
32981,0.012568806
32982,0.033279672
32983,0.03292126
32984,0.04208516
32985,0.014071172
32986,0.017070206
32987,0.018670144
32988,0.012315186
32989,0.031901307
32990,0.012979748
32991,0.029993284
32992,0.017373491
32993,0.013650458
32994,0.114692405
32995,0.03933726
32996,0.03279483
32997,0.05366099
32998,0.049678724
32999,0.059680235
33000,0.030385219
33001,0.054165952
33002,0.169786
33003,0.047276102
33004,0.60784674
33005,0.012800391
33006,0.013171831
33007,0.021620143
33008,0.053847227
33009,0.42057765
33010,0.113859095
33011,0.015565729
33012,0.027185941
33013,0.0134230815
33014,0.015503656
33015,0.028402612
33016,0.07817907
33017,0.010569037
33018,0.031490456
33019,0.014620615
33020,0.035735246
33021,0.0242782
33022,0.120463945
33023,0.019983606
33024,0.08054233
33025,0.011233857
33026,0.02927404
33027,0.033995003
33028,0.049470093
33029,0.015220293
33030,0.015423632
33031,0.009582543
33032,0.06589352
33033,0.0154835945
33034,0.01300174
33035,0.038512893
33036,0.014110675
33037,0.034035675
33038,0.04111001
33039,0.06495335
33040,0.12938152
33041,0.027405681
33042,0.055314302
33043,0.031857464
33044,0.017246058
33045,0.020527164
33046,0.012207402
33047,0.027867299
33048,0.038190138
33049,0.040408764
33050,0.073271334
33051,0.036534924
33052,0.07521828
33053,0.038263384
33054,0.05960283
33055,0.022018455
33056,0.04515513
33057,0.01042293
33058,0.012396365
33059,0.009907382
33060,0.015912535
33061,0.021440256
33062,0.05393237
33063,0.030533295
33064,0.01207541
33065,0.5701916
33066,0.014570619
33067,0.024147708
33068,0.01524404
33069,0.031402875
33070,0.044306807
33071,0.023138154
33072,0.04455564
33073,0.01652094
33074,0.019846769
33075,0.016303448
33076,0.056951474
33077,0.021353517
33078,0.014757803
33079,0.28006965
33080,0.19178966
33081,0.012519665
33082,0.60109293
33083,0.297166
33084,0.023984093
33085,0.16160671
33086,0.047040306
33087,0.026878241
33088,0.1966317
33089,0.05027309
33090,0.011188165
33091,0.084082484
33092,0.02562998
33093,0.017311001
33094,0.3419445
33095,0.016688092
33096,0.054040737
33097,0.117047876
33098,0.010833201
33099,0.024377469
33100,0.022909466
33101,0.111642696
33102,0.059050366
33103,0.021461813
33104,0.018680923
33105,0.14106111
33106,0.013271864
33107,0.05407086
33108,0.010201997
33109,0.061317313
33110,0.11648005
33111,0.044651203
33112,0.2587047
33113,0.010796223
33114,0.025968036
33115,0.018838193
33116,0.034917835
33117,0.016011385
33118,0.10630931
33119,0.05241238
33120,0.027744891
33121,0.04360931
33122,0.010400272
33123,0.06271946
33124,0.043132864
33125,0.16297334
33126,0.023770124
33127,0.017249873
33128,0.3322869
33129,0.011143514
33130,0.050629802
33131,0.027128944
33132,0.010177039
33133,0.017699037
33134,0.018670036
33135,0.03664389
33136,0.011490322
33137,0.10190326
33138,0.036209594
33139,0.014526121
33140,0.010270992
33141,0.29890135
33142,0.042676207
33143,0.076659024
33144,0.049472
33145,0.011128292
33146,0.017634803
33147,0.010927031
33148,0.01994969
33149,0.018286565
33150,0.040734634
33151,0.011098233
33152,0.049505565
33153,0.02303515
33154,0.013476522
33155,0.016228871
33156,0.31106296
33157,0.08301495
33158,0.009152811
33159,0.035370287
33160,0.02340346
33161,0.05967267
33162,0.1725448
33163,0.011595832
33164,0.41660067
33165,0.012249124
33166,0.039621174
33167,0.022749195
33168,0.0109944735
33169,0.026840165
33170,0.15003629
33171,0.023773083
33172,0.67819786
33173,0.4960771
33174,0.13917203
33175,0.045058355
33176,0.03678576
33177,0.041372698
33178,0.03271942
33179,0.044769198
33180,0.013743018
33181,0.037877887
33182,0.02876735
33183,0.02448368
33184,0.014734338
33185,0.030695409
33186,0.46470225
33187,0.06689695
33188,0.033504702
33189,0.02878204
33190,0.02008712
33191,0.107127294
33192,0.026176115
33193,0.022522273
33194,0.014742515
33195,0.04186354
33196,0.010828572
33197,0.020644272
33198,0.017250221
33199,0.032740742
33200,0.02627982
33201,0.07588308
33202,0.13611938
33203,0.1167268
33204,0.25761488
33205,0.21342878
33206,0.0143377045
33207,0.018044826
33208,0.018738516
33209,0.011638011
33210,0.011058603
33211,0.02596813
33212,0.107475154
33213,0.018310895
33214,0.62453693
33215,0.026492326
33216,0.14923646
33217,0.022939747
33218,0.043422636
33219,0.039178267
33220,0.03289098
33221,0.01914213
33222,0.120979875
33223,0.059496455
33224,0.017819054
33225,0.053075276
33226,0.06947324
33227,0.084412895
33228,0.016627917
33229,0.021643693
33230,0.738101
33231,0.040075198
33232,0.015949277
33233,0.039216544
33234,0.037583895
33235,0.01606776
33236,0.015243853
33237,0.08670187
33238,0.06239965
33239,0.018094989
33240,0.022279568
33241,0.062316712
33242,0.032782808
33243,0.0806582
33244,0.022066025
33245,0.12736686
33246,0.07501265
33247,0.02921694
33248,0.020188255
33249,0.031605262
33250,0.06495271
33251,0.028993627
33252,0.01667732
33253,0.020460607
33254,0.012463174
33255,0.073578246
33256,0.040839344
33257,0.021543097
33258,0.022133581
33259,0.032562546
33260,0.09908696
33261,0.03111524
33262,0.033140596
33263,0.018766
33264,0.011522609
33265,0.012028305
33266,0.018627236
33267,0.037795156
33268,0.010323489
33269,0.026700137
33270,0.012625734
33271,0.024454871
33272,0.032155834
33273,0.022047691
33274,0.0124863535
33275,0.016418086
33276,0.035324436
33277,0.009682019
33278,0.07274287
33279,0.019676957
33280,0.0127497725
33281,0.024433823
33282,0.04888486
33283,0.011533052
33284,0.032196715
33285,0.23433405
33286,0.009874213
33287,0.01932073
33288,0.010310369
33289,0.014604747
33290,0.023864802
33291,0.14103167
33292,0.027068632
33293,0.018482285
33294,0.05072495
33295,0.012130942
33296,0.04919107
33297,0.020654442
33298,0.009437421
33299,0.023040188
33300,0.35385296
33301,0.16353206
33302,0.010984026
33303,0.060341097
33304,0.01056332
33305,0.030048171
33306,0.54510546
33307,0.049295224
33308,0.017403962
33309,0.09456251
33310,0.08736964
33311,0.016812867
33312,0.010090249
33313,0.023502404
33314,0.12498273
33315,0.01697817
33316,0.009159144
33317,0.021946078
33318,0.14136642
33319,0.09014132
33320,0.008863439
33321,0.08164604
33322,0.015349911
33323,0.027275804
33324,0.042427942
33325,0.010201997
33326,0.01374667
33327,0.05378746
33328,0.031110289
33329,0.23793125
33330,0.009898638
33331,0.03028398
33332,0.011492732
33333,0.17682983
33334,0.10721243
33335,0.028068231
33336,0.33134225
33337,0.014175431
33338,0.16570216
33339,0.0670366
33340,0.037821505
33341,0.009898638
33342,0.024880363
33343,0.020655159
33344,0.06405993
33345,0.20877503
33346,0.053953078
33347,0.020487463
33348,0.023758259
33349,0.0489583
33350,0.043764405
33351,0.07829509
33352,0.4958709
33353,0.011007288
33354,0.031958207
33355,0.020115532
33356,0.011889601
33357,0.038454324
33358,0.022317668
33359,0.07319406
33360,0.017353948
33361,0.059338648
33362,0.014977136
33363,0.010310369
33364,0.09647514
33365,0.025546642
33366,0.082938045
33367,0.014104897
33368,0.023157423
33369,0.01830514
33370,0.018430792
33371,0.6028441
33372,0.03644561
33373,0.49138153
33374,0.009525275
33375,0.060433075
33376,0.022382716
33377,0.016947605
33378,0.11826444
33379,0.043806363
33380,0.012599416
33381,0.066396154
33382,0.011522897
33383,0.10077621
33384,0.018262312
33385,0.036595482
33386,0.10207568
33387,0.012308871
33388,0.023973016
33389,0.19850634
33390,0.018605651
33391,0.014908073
33392,0.13607939
33393,0.028275575
33394,0.013469289
33395,0.013538408
33396,0.52616096
33397,0.0769074
33398,0.6226905
33399,0.014901961
33400,0.02859054
33401,0.010624581
33402,0.010811991
33403,0.09934883
33404,0.21232349
33405,0.03199491
33406,0.010031947
33407,0.012560069
33408,0.05834098
33409,0.020962745
33410,0.032149278
33411,0.010230484
33412,0.034854867
33413,0.046950877
33414,0.010655712
33415,0.028401734
33416,0.04347465
33417,0.02626019
33418,0.024270698
33419,0.053092107
33420,0.05390291
33421,0.012163087
33422,0.016942546
33423,0.35997286
33424,0.057275694
33425,0.012707085
33426,0.032097228
33427,0.01517164
33428,0.015936105
33429,0.024573002
33430,0.014616995
33431,0.025892574
33432,0.01576848
33433,0.06684959
33434,0.068754874
33435,0.04831073
33436,0.2475665
33437,0.04605958
33438,0.011244672
33439,0.020794429
33440,0.017303914
33441,0.022292545
33442,0.08454851
33443,0.042328756
33444,0.065597415
33445,0.034991294
33446,0.011568968
33447,0.019470202
33448,0.011947334
33449,0.06425292
33450,0.011490322
33451,0.054396816
33452,0.034069575
33453,0.06989134
33454,0.03671059
33455,0.0196539
33456,0.4540983
33457,0.021035887
33458,0.036727995
33459,0.046414353
33460,0.022318408
33461,0.012759597
33462,0.061176345
33463,0.014115
33464,0.009448533
33465,0.075716615
33466,0.019225618
33467,0.021810832
33468,0.045745987
33469,0.10959102
33470,0.022310153
33471,0.047002923
33472,0.0123838205
33473,0.03158638
33474,0.015930258
33475,0.025760649
33476,0.025709134
33477,0.018945696
33478,0.04222665
33479,0.020866595
33480,0.01603214
33481,0.024320088
33482,0.069338426
33483,0.010347242
33484,0.0350462
33485,0.054126646
33486,0.053208727
33487,0.050427824
33488,0.10693545
33489,0.034967247
33490,0.015156799
33491,0.02097049
33492,0.009898638
33493,0.016582787
33494,0.020175386
33495,0.011386594
33496,0.02990618
33497,0.027415719
33498,0.0744518
33499,0.050454043
33500,0.024249658
33501,0.018312203
33502,0.0100636445
33503,0.066839375
33504,0.012447919
33505,0.022191055
33506,0.02153563
33507,0.020111468
33508,0.026709706
33509,0.4332571
33510,0.08290039
33511,0.40268776
33512,0.039573245
33513,0.09300315
33514,0.077271774
33515,0.016489955
33516,0.042689446
33517,0.032143135
33518,0.01884799
33519,0.07473432
33520,0.018911812
33521,0.40887576
33522,0.018030126
33523,0.07686127
33524,0.0096031735
33525,0.032279387
33526,0.03870825
33527,0.057075687
33528,0.2880026
33529,0.010748023
33530,0.0149220005
33531,0.021919632
33532,0.048365396
33533,0.21006496
33534,0.021647893
33535,0.009876469
